Gene_Name	Gene_Start__bp_	Gene_End__bp_	Chromosome_Name	Strand	Enzyme	EC	RXN	Locally Duplicated	LD_ClusterIds	Stepsize 3, Top 5%	Amines and Polyamines Metabolism	Amino Acids Metabolism	Carbohydrates Metabolism	Cofactors Metabolism	Detoxification Metabolism	Energy Metabolism	Fatty Acids and Lipids Metabolism	Hormones Metabolism	Inorganic Nutrients Metabolism	Nitrogen-Containing Compounds	Nucleotides Metabolism	Phenylpropanoid Derivatives	Polyketides	Primary-Specialized Interface Metabolism	Redox Metabolism	Specialized Metabolism	Sugar Derivatives	Terpenoids	Signature Tailoring Enzyme Class	Signature or Tailoring
estExt_fgenesh1_pm.C_130018	216737	220080	scaffold_13	-1	1	EC-3.3.2.10, EC-3.1.3.76	3.3.2.10-RXN, 3.1.3.76-RXN	0	MCL_1913	C611	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_130040	220298	221917	scaffold_13	1	0			1	MCL_324	C611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.5975_g	223892	237359	scaffold_13	-1	1	EC-2.3.1.23, EC-2.3.1.67, EC-2.3.1.51	2.3.1.23-RXN, 2.3.1.67-RXN, RXN-1623	0	MCL_159	C611	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	acyltransferase	tailoring
estExt_Genemark1.C_130045	237915	243730	scaffold_13	-1	1	EC-1.14.13.113	RXN-11186	0	MCL_914	C611	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	P450	tailoring
Genemark1.5977_g	244354	247507	scaffold_13	-1	0			0	MCL_201	C611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.13.168.1	249507	252167	scaffold_13	1	1	EC-3.1.1.5	LYSOPHOSPHOLIPASE-RXN	0	MCL_1994	C611	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.13_#_14_#_3460_1_CBOZ_CBPA	252491	253760	scaffold_13	-1	0			0	MCL_3319	C611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.5979_g	254335	261479	scaffold_13	1	1	EC-3.2.1.31	BETA-GLUCURONID-RXN	0	MCL_1049	C611	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.5980_g	262250	266272	scaffold_13	-1	0			0	MCL_243	C611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_130050	267371	272085	scaffold_13	-1	1	EC-1.14.11.6	THYMINE-DIOXYGENASE-RXN	0	MCL_2784	C611	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2ODD	tailoring
fgenesh1_pm.13_#_22	272819	279435	scaffold_13	1	0			0	MCL_2488		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.13_#_38	280224	284866	scaffold_13	-1	0			0	MCL_3241		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.5984_g	286075	290876	scaffold_13	1	0			0	MCL_2974		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.5985_g	293279	299626	scaffold_13	1	0			0	MCL_3406		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
gw1.13.265.1	304063	305122	scaffold_13	-1	0			0	MCL_1409		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.13_#_23	306458	309533	scaffold_13	1	0			0	MCL_1367		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.13_#_43	312390	317145	scaffold_13	1	0			0	MCL_3388		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.5989_g	317629	321877	scaffold_13	-1	0			0	MCL_3048		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_130059	322995	325970	scaffold_13	-1	1	EC-2.1.1	RXN-15402	0	MCL_1070	C612	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	methyltransferase	tailoring
estExt_fgenesh1_pg.C_130046	335073	348099	scaffold_13	1	0			0	MCL_1133	C612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_130052	328696	335168	scaffold_13	-1	0			0	MCL_3008	C612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_130047	348669	368677	scaffold_13	1	1	EC-1.2.99.6, EC-1.2.1.30	CARBOXYLATE-REDUCTASE-RXN, ARYL-ALDEHYDE-DEHYDROGENASE-NADP+-RXN	0	MCL_62	C612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_130056	369622	374740	scaffold_13	-1	1	EC-4.2.3.5	CHORISMATE-SYNTHASE-RXN	0	MCL_3126	C612	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0		
e_gw1.13.223.1	376458	377539	scaffold_13	-1	1	EC-4.1.3.40	CHORPYRLY-RXN	0	MCL_513	C612	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.13_#_49	382644	386735	scaffold_13	1	0			0	MCL_891	C612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.13_#_50	390881	394095	scaffold_13	1	0			0	MCL_1853	C612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.5998_g	397343	402812	scaffold_13	-1	0			0	MCL_1853	C612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.13.54.1	403471	407722	scaffold_13	-1	1	EC-1.1.1.25, EC-4.2.1.10	SHIKIMATE-5-DEHYDROGENASE-RXN, RXN-12131, 3-DEHYDROQUINATE-DEHYDRATASE-RXN	0	MCL_33	C612	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0		
fgenesh1_pg.13_#_52	409271	413919	scaffold_13	1	1	EC-2.5.1.19	2.5.1.19-RXN	0	MCL_2380	C612	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0		
estExt_fgenesh1_pg.C_130053	415700	431226	scaffold_13	-1	0			0	MCL_1853	C612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.13_#_28	433073	438027	scaffold_13	-1	1	EC-2.5.1.54	DAHPSYN-RXN	0	MCL_531	C612	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
gw1.13.221.1	438792	439925	scaffold_13	1	1	EC-4.1.3.40	CHORPYRLY-RXN	0	MCL_376	C612	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.13.206.1	442321	444354	scaffold_13	1	1	EC-2.7.1.71	SHIKIMATE-KINASE-RXN	0	MCL_34	C612	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0		
estExt_Genewise1Plus.C_130077	445560	447621	scaffold_13	-1	0			0	MCL_3395	C612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_130076	447883	451119	scaffold_13	1	0			0	MCL_2627	C612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_130077	451413	456433	scaffold_13	-1	1	EC-1.14.19.35, EC-1.14.19.35, EC-1.14.19.35, EC-1.14.19.35, EC-1.14.19.35, EC-1.14.19.35, EC-1.14.99.35, EC-1.14.19.35, EC-1.14.19.35, EC-1.14.19.35, EC-1.14.19.35, EC-1.14.19.35, EC-1.14.19.35, EC-1.14.19.35, EC-1.14.19.35, EC-1.14.19.35, EC-1.14.19.35, EC-1.14.19.35, EC-1.14.19.35, EC-1.14.19.35	RXN-8311, RXN-8297, RXN-8310, RXN-8313, RXN-8367, RXN-9667, RXN-8369, RXN-8314, RXN-8368, RXN-8366, RXN-8365, RXN-8295, RXN-8306, RXN-8301, RXN-8303, RXN-8317, RXN-8299, RXN-1727, RXN-8309, RXN-8364	0	MCL_373	C612	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.13_#_59	456850	465364	scaffold_13	1	0			0	MCL_197		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_130060	465934	468023	scaffold_13	-1	0			0	MCL_1854		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_130032	470538	471522	scaffold_13	-1	0			0	MCL_2979		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.13.102.1	473019	476999	scaffold_13	1	0			0	MCL_3070		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.13.340.1	478276	481460	scaffold_13	-1	0			0	MCL_24		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.13.46.1	482904	487192	scaffold_13	1	0			0	MCL_2913		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_130064	487970	490794	scaffold_13	-1	0			0	MCL_317		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_130065	491615	495868	scaffold_13	1	0			0	MCL_2384		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_130085	495899	498184	scaffold_13	-1	0			0	MCL_543		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_130035	499504	505115	scaffold_13	-1	0			0	MCL_1226		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_130068	505569	512912	scaffold_13	1	1	EC-2.4.1.134	2.4.1.134-RXN	0	MCL_2629		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	glycosyltransferase	tailoring
Genemark1.6019_g	513138	518700	scaffold_13	-1	1	EC-4.1.1.21	AIRCARBOXY-RXN	0	MCL_3065		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		
fgenesh1_kg.13_#_29_#_2158_1_CBOZ_CBPA	519694	522741	scaffold_13	-1	0			0	MCL_528		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_130040	522873	526069	scaffold_13	1	0			0	MCL_2743		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.6022_g	526930	530870	scaffold_13	1	0			0	MCL_2562		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_130092	531919	536891	scaffold_13	1	0			0	MCL_1097		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_130072	537907	542818	scaffold_13	1	0			0	MCL_1131		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_130073	543501	549609	scaffold_13	-1	1	EC-2.1.1.163, EC-2.1.1.163	RXN-9191, RXN-11046	0	MCL_138		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	methyltransferase	tailoring
estExt_Genemark1.C_130096	550157	554717	scaffold_13	-1	0			0	MCL_3018		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_130075	555002	556446	scaffold_13	1	0			0	MCL_1131		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_130100	557693	566993	scaffold_13	-1	0			0	MCL_1388		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.13_#_45	568943	571002	scaffold_13	1	0			0	MCL_3412		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_130100	572362	575997	scaffold_13	1	0			0	MCL_3032		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_130105	576330	578344	scaffold_13	-1	0			0	MCL_2453		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_130080	578504	581066	scaffold_13	1	0			0	MCL_3373		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.13_#_81	581851	590523	scaffold_13	-1	0			0	MCL_3062		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
gw1.13.261.1	590630	591007	scaffold_13	-1	0			0	MCL_1344		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_130046	591667	595924	scaffold_13	1	1	EC-1.10.2.2	1.10.2.2-RXN	0	MCL_1594		0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0		
e_gw1.13.157.1	596614	598898	scaffold_13	-1	0			0	MCL_2853		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
gw1.13.112.1	604086	606387	scaffold_13	1	0			0	MCL_1432		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_130118	606671	611271	scaffold_13	-1	0			0	MCL_1786		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.13.173.1	611946	613945	scaffold_13	1	0			0	MCL_465		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.13_#_35_#_4296_1_CBOZ_CBPA	613976	616067	scaffold_13	-1	0			0	MCL_3237		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_130049	616147	617824	scaffold_13	1	0			0	MCL_1199		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.13.74.1	618207	622165	scaffold_13	-1	0			0	MCL_3004		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_130126	631701	635942	scaffold_13	1	1	EC-2.7.1.1	HEXOKINASE-RXN	0	MCL_2474		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.6045_g	636563	638116	scaffold_13	1	0			0	MCL_914		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.6046_g	638605	641047	scaffold_13	-1	0			0	MCL_2896		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.6047_g	645076	649729	scaffold_13	1	1	EC-2.4.1.7	SUCROSE-PHOSPHORYLASE-RXN	0	MCL_2688		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	glycosyltransferase	tailoring
fgenesh1_pg.13_#_92	650757	654530	scaffold_13	-1	1	EC-1.14.11.6	THYMINE-DIOXYGENASE-RXN	0	MCL_2784		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2ODD	tailoring
Genemark1.6049_g	654957	662809	scaffold_13	1	0			0	MCL_2488		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_130052	663580	665465	scaffold_13	1	0			0	MCL_2379		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.13_#_94	666297	674056	scaffold_13	1	0			0	MCL_3330		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.13_#_95	674858	678668	scaffold_13	-1	0			0	MCL_471		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.13_#_55	679738	683030	scaffold_13	1	1	EC-2.3.1.1, EC-2.3.1.35	N-ACETYLTRANSFER-RXN, GLUTAMATE-N-ACETYLTRANSFERASE-RXN	0	MCL_2888	C614	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	acyltransferase	tailoring
estExt_fgenesh1_pg.C_130097	683073	686519	scaffold_13	-1	1	EC-1.14.14.1	UNSPECIFIC-MONOOXYGENASE-RXN	0	MCL_542	C614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P450	tailoring
estExt_Genewise1.C_130134	686513	688195	scaffold_13	-1	0			0	MCL_2472	C614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_130138	688381	692102	scaffold_13	1	1	EC-2.4.1.258	RXN-5466	0	MCL_2657	C614	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	glycosyltransferase	tailoring
fgenesh1_pg.13_#_99	696604	697278	scaffold_13	1	1	EC-2.4.1.258	RXN-5466	0	MCL_2657	C614	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	glycosyltransferase	tailoring
estExt_Genewise1.C_130141	702298	704100	scaffold_13	1	0			0	MCL_3403		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.13.296.1	704431	704781	scaffold_13	-1	0			0	MCL_1183		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_130102	706622	711061	scaffold_13	1	0			0	MCL_3323		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_130129	711227	714179	scaffold_13	-1	0			0	MCL_1291		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.6061_g	714473	715741	scaffold_13	1	0			0	MCL_2685		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
gw1.13.250.1	725867	726900	scaffold_13	-1	0			0	MCL_910		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_130104	730549	732973	scaffold_13	1	0			0	MCL_2552		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.6064_g	735485	746197	scaffold_13	-1	0			0	MCL_1131		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_130062	750512	754397	scaffold_13	1	1	EC-1.3.1.42	12-OXOPHYTODIENOATE-REDUCTASE-RXN	0	MCL_2718	C615	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_130135	755409	758860	scaffold_13	1	1	EC-1.3.1.99	RXN-14013	0	MCL_3038	C615	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0		
estExt_Genewise1Plus.C_130148	759240	763728	scaffold_13	-1	0			0	MCL_830	C615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.6068_g	764651	766899	scaffold_13	1	1	EC-1.16.3.1	RXN0-1483	1	MCL_3171	C615	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		
Genemark1.6069_g	767902	770771	scaffold_13	1	1	EC-1.16.3.1	RXN0-1483	1	MCL_3171	C615	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.13_#_111	771702	774381	scaffold_13	1	1	EC-1.16.3.1	RXN0-1483	0	MCL_166	C615	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		
Genemark1.6071_g	775238	776282	scaffold_13	-1	0			0	MCL_2746		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.13_#_112	776784	785090	scaffold_13	1	0			0	MCL_378		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.13_#_113	786588	790594	scaffold_13	-1	0			0	MCL_160		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.6074_g	791420	792449	scaffold_13	-1	0			0	MCL_3321		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_130144	793172	802381	scaffold_13	1	0			0	MCL_206		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.6076_g	802712	803943	scaffold_13	1	0			0	MCL_893		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.13_#_116	809350	810266	scaffold_13	1	0			0	MCL_1157		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.13_#_117	812418	813759	scaffold_13	1	0			0	MCL_1157		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_130153	814535	818384	scaffold_13	-1	0			0	MCL_1489		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.13.3.1	825737	832624	scaffold_13	-1	0			0	MCL_378		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.13_#_69	834101	834961	scaffold_13	1	0			0	MCL_2860		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.13.190.1	835686	837080	scaffold_13	-1	1	EC-2.7.4.3	ADENYL-KIN-RXN	0	MCL_215		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_130068	840371	847182	scaffold_13	1	0			0	MCL_2455		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.13.236.1	847368	848487	scaffold_13	1	0			0	MCL_722		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.6083_g	848915	850721	scaffold_13	-1	0			0	MCL_2699		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.13_#_51_#_2739_1_CBOZ_CBPA	851084	851849	scaffold_13	-1	0			0	MCL_3037		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.13.288.1	855074	855397	scaffold_13	1	0			0	MCL_466		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.6085_g	858280	860218	scaffold_13	1	0			0	MCL_3400		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_130155	861388	866241	scaffold_13	-1	0			0	MCL_3397		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_130125	866372	868433	scaffold_13	1	0			0	MCL_1143		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_130071	868531	870050	scaffold_13	-1	0			0	MCL_385		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.13.41.1	877041	880685	scaffold_13	1	0			0	MCL_845		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.6090_g	886679	888161	scaffold_13	1	0			0	MCL_2908		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.13.61.1	888388	891590	scaffold_13	-1	0			0	MCL_1820		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.13_#_129	892583	898063	scaffold_13	1	0			0	MCL_379		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.6093_g	898805	902920	scaffold_13	1	0			0	MCL_160		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.13.199.1	904247	904891	scaffold_13	1	0			0	MCL_2848		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_130131	908552	916125	scaffold_13	1	1	EC-2.3.1.199	RXN-7697	0	MCL_158		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	acyltransferase	tailoring
e_gw1.13.268.1	919966	920507	scaffold_13	-1	0			0	MCL_2447		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_130075	920945	924572	scaffold_13	1	0			0	MCL_257		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_130076	925808	926975	scaffold_13	1	0			0	MCL_2660		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.13_#_55_#_4889_0_CBOZ6156.g1_CBOZ_CBPA	927054	927740	scaffold_13	1	0			0	MCL_2446		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_130185	927720	931685	scaffold_13	-1	1	EC-1.6.2.4	NADPH--FERRIHEMOPROTEIN-REDUCTASE-RXN	0	MCL_3132		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.13.128.1	934536	936515	scaffold_13	1	0			0	MCL_2895		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_130189	937158	939858	scaffold_13	-1	0			0	MCL_2213		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.13_#_82	940194	941431	scaffold_13	1	0			0	MCL_666		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_130194	941641	942874	scaffold_13	-1	0			0	MCL_2897		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_130080	945975	951949	scaffold_13	1	1	EC-2.4.1.21	GLYCOGENSYN-RXN	0	MCL_1722		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	glycosyltransferase	tailoring
fgenesh1_pg.13_#_139	952960	957005	scaffold_13	-1	0			0	MCL_160		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.13.373.1	959734	960289	scaffold_13	1	0			0	MCL_363		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.13.169.1	960797	962484	scaffold_13	-1	0			0	MCL_158		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.13.176.1	966199	967717	scaffold_13	1	1	EC-1.1.1.276	RXN-16003, RXN0-2201	0	MCL_541		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_130206	970540	973987	scaffold_13	1	1	EC-6.3.5.7	6.3.5.7-RXN	0	MCL_1691		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.6110_g	974554	975485	scaffold_13	-1	0			0	MCL_1996		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.13_#_143	977515	979448	scaffold_13	1	0			0	MCL_97		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.13.216.1	979944	980830	scaffold_13	-1	1	EC-4.2.1.96	RXN-13908	0	MCL_2571		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.13_#_60_#_4210_1_CBOZ_CBPA	982674	984468	scaffold_13	-1	0			0	MCL_2576		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.6113_g	984443	985786	scaffold_13	-1	1	EC-1.1.3.8	RXN-13689, L-GULONOLACTONE-OXIDASE-RXN	0	MCL_655		0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0		
estExt_Genewise1Plus.C_130212	987139	989311	scaffold_13	1	0			0	MCL_1751		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.6114_g	990322	995991	scaffold_13	1	0			0	MCL_2680		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.6115_g	996639	998821	scaffold_13	-1	0			0	MCL_3259		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
