Gene Name	Transcript Name	Protein Name
fgenesh1_kg.1_#_175_#_326_1_CBOZ_CBPA	32079	32079
fgenesh1_kg.1_#_176_#_4400_0_CBOZ10588.g1_CBOZ_CBPA	32080	32080
fgenesh1_kg.1_#_187_#_248_1_CBOZ_CBPA	32091	32091
fgenesh1_kg.1_#_188_#_2935_1_CBOZ_CBPA	32092	32092
fgenesh1_kg.1_#_193_#_3831_1_CBOZ_CBPA	32097	32097
fgenesh1_kg.1_#_203_#_801_1_CBOZ_CBPA	32107	32107
fgenesh1_kg.1_#_209_#_2541_1_CBOZ_CBPA	32113	32113
fgenesh1_kg.1_#_210_#_1789_1_CBOZ_CBPA	32114	32114
fgenesh1_kg.2_#_3_#_2395_1_CBOZ_CBPA	32118	32118
fgenesh1_kg.2_#_4_#_365_1_CBOZ_CBPA	32119	32119
fgenesh1_kg.2_#_7_#_3022_1_CBOZ_CBPA	32122	32122
fgenesh1_kg.2_#_8_#_4582_0_CBOZ3014.b1_CBOZ_CBPA	32123	32123
fgenesh1_kg.2_#_12_#_749_1_CBOZ_CBPA	32127	32127
fgenesh1_kg.2_#_30_#_0_0_CBPA3533.b1_CBOZ_CBPA	32145	32145
fgenesh1_kg.2_#_37_#_3853_1_CBOZ_CBPA	32152	32152
fgenesh1_kg.2_#_42_#_4921_0_CBOZ6483.g1_CBOZ_CBPA	32157	32157
fgenesh1_kg.2_#_45_#_4504_0_CBOZ2132.g1_CBOZ_CBPA	32160	32160
fgenesh1_kg.2_#_51_#_2139_1_CBOZ_CBPA	32166	32166
fgenesh1_kg.2_#_60_#_3265_1_CBOZ_CBPA	32175	32175
fgenesh1_kg.2_#_64_#_2876_1_CBOZ_CBPA	32179	32179
fgenesh1_kg.2_#_67_#_5272_1_CBOZ_CBPA	32182	32182
fgenesh1_kg.2_#_88_#_2467_1_CBOZ_CBPA	32203	32203
fgenesh1_kg.2_#_89_#_2002_1_CBOZ_CBPA	32204	32204
fgenesh1_kg.2_#_92_#_236_0_CBPA2389.b1_CBOZ_CBPA	32207	32207
fgenesh1_kg.2_#_101_#_0_0_CBPA5559.b1_CBOZ_CBPA	32216	32216
fgenesh1_kg.2_#_107_#_1482_1_CBOZ_CBPA	32222	32222
fgenesh1_kg.2_#_108_#_2320_1_CBOZ_CBPA	32223	32223
fgenesh1_kg.2_#_110_#_2727_1_CBOZ_CBPA	32225	32225
fgenesh1_kg.2_#_115_#_0_0_CBPA1667.b1_CBOZ_CBPA	32230	32230
fgenesh1_kg.2_#_116_#_2996_1_CBOZ_CBPA	32231	32231
fgenesh1_kg.2_#_127_#_0_0_CBPA5129.b1_CBOZ_CBPA	32242	32242
fgenesh1_kg.2_#_132_#_2821_1_CBOZ_CBPA	32247	32247
fgenesh1_kg.2_#_133_#_1660_1_CBOZ_CBPA	32248	32248
fgenesh1_kg.2_#_134_#_0_0_CBOZ7351.b1_CBOZ_CBPA	32249	32249
fgenesh1_kg.2_#_143_#_2028_1_CBOZ_CBPA	32258	32258
fgenesh1_kg.2_#_146_#_4529_0_CBOZ2421.g1_CBOZ_CBPA	32261	32261
fgenesh1_kg.2_#_148_#_1579_0_CBOZ3904.b1_CBOZ_CBPA	32263	32263
fgenesh1_kg.2_#_150_#_5092_0_CBOZ8202.g1_CBOZ_CBPA	32265	32265
fgenesh1_kg.2_#_151_#_621_1_CBOZ_CBPA	32266	32266
fgenesh1_kg.2_#_156_#_3578_1_CBOZ_CBPA	32271	32271
fgenesh1_kg.2_#_162_#_2092_1_CBOZ_CBPA	32277	32277
fgenesh1_kg.2_#_166_#_1257_1_CBOZ_CBPA	32281	32281
fgenesh1_kg.2_#_167_#_1130_1_CBOZ_CBPA	32282	32282
fgenesh1_kg.2_#_177_#_3552_1_CBOZ_CBPA	32292	32292
fgenesh1_kg.2_#_178_#_2057_1_CBOZ_CBPA	32293	32293
fgenesh1_kg.2_#_180_#_824_1_CBOZ_CBPA	32295	32295
fgenesh1_kg.2_#_182_#_3814_2_CBOZ_CBPA	32297	32297
fgenesh1_kg.2_#_186_#_4532_0_CBOZ2447.b1_CBOZ_CBPA	32301	32301
fgenesh1_kg.2_#_194_#_4525_0_CBOZ2370.g1_CBOZ_CBPA	32309	32309
fgenesh1_kg.2_#_198_#_5028_0_CBOZ7571.b1_CBOZ_CBPA	32313	32313
fgenesh1_kg.2_#_199_#_5028_0_CBOZ7571.g1_CBOZ_CBPA	32314	32314
fgenesh1_kg.2_#_204_#_3327_1_CBOZ_CBPA	32319	32319
fgenesh1_kg.2_#_208_#_3019_1_CBOZ_CBPA	32323	32323
fgenesh1_kg.2_#_213_#_777_1_CBOZ_CBPA	32328	32328
fgenesh1_kg.3_#_1_#_1073_1_CBOZ_CBPA	32332	32332
fgenesh1_kg.3_#_2_#_3289_1_CBOZ_CBPA	32333	32333
fgenesh1_kg.3_#_4_#_1708_1_CBOZ_CBPA	32335	32335
fgenesh1_kg.3_#_29_#_2291_1_CBOZ_CBPA	32360	32360
fgenesh1_kg.3_#_36_#_4469_0_CBOZ1698.b1_CBOZ_CBPA	32367	32367
fgenesh1_kg.3_#_39_#_2209_1_CBOZ_CBPA	32370	32370
fgenesh1_kg.3_#_41_#_1784_1_CBOZ_CBPA	32372	32372
fgenesh1_kg.3_#_47_#_353_2_CBOZ_CBPA	32378	32378
fgenesh1_kg.3_#_51_#_0_0_CBOZ5569.b1_CBOZ_CBPA	32382	32382
fgenesh1_kg.3_#_55_#_2560_1_CBOZ_CBPA	32386	32386
fgenesh1_kg.3_#_56_#_2958_1_CBOZ_CBPA	32387	32387
fgenesh1_kg.3_#_57_#_3451_2_CBOZ_CBPA	32388	32388
fgenesh1_kg.3_#_58_#_2354_1_CBOZ_CBPA	32389	32389
fgenesh1_kg.3_#_62_#_1029_1_CBOZ_CBPA	32393	32393
fgenesh1_kg.3_#_66_#_2749_1_CBOZ_CBPA	32397	32397
fgenesh1_kg.3_#_69_#_4004_0_CBOZ5399.b1_CBOZ_CBPA	32400	32400
fgenesh1_kg.3_#_72_#_226_1_CBOZ_CBPA	32403	32403
fgenesh1_kg.3_#_74_#_0_0_CBOZ7351.b1_CBOZ_CBPA	32405	32405
fgenesh1_kg.3_#_75_#_621_1_CBOZ_CBPA	32406	32406
fgenesh1_kg.3_#_83_#_471_1_CBOZ_CBPA	32414	32414
fgenesh1_kg.3_#_93_#_2145_1_CBOZ_CBPA	32424	32424
fgenesh1_kg.3_#_94_#_3623_1_CBOZ_CBPA	32425	32425
fgenesh1_kg.3_#_99_#_353_2_CBOZ_CBPA	32430	32430
fgenesh1_kg.3_#_101_#_5097_0_CBOZ8290.g1_CBOZ_CBPA	32432	32432
fgenesh1_kg.3_#_102_#_1547_1_CBOZ_CBPA	32433	32433
fgenesh1_kg.3_#_109_#_1462_1_CBOZ_CBPA	32440	32440
fgenesh1_kg.3_#_110_#_1447_1_CBOZ_CBPA	32441	32441
fgenesh1_kg.3_#_122_#_2371_1_CBOZ_CBPA	32453	32453
fgenesh1_kg.3_#_126_#_4731_0_CBOZ4790.b1_CBOZ_CBPA	32457	32457
fgenesh1_kg.3_#_135_#_939_1_CBOZ_CBPA	32466	32466
fgenesh1_kg.3_#_139_#_531_1_CBOZ_CBPA	32470	32470
fgenesh1_kg.3_#_147_#_281_2_CBOZ_CBPA	32478	32478
fgenesh1_kg.3_#_149_#_3364_1_CBOZ_CBPA	32480	32480
fgenesh1_kg.3_#_160_#_914_1_CBOZ_CBPA	32491	32491
fgenesh1_kg.3_#_161_#_4068_0_CBOZ5873.g1_CBOZ_CBPA	32492	32492
fgenesh1_kg.3_#_163_#_2755_1_CBOZ_CBPA	32494	32494
fgenesh1_kg.3_#_170_#_642_2_CBOZ_CBPA	32501	32501
fgenesh1_kg.3_#_175_#_2327_1_CBOZ_CBPA	32506	32506
fgenesh1_kg.3_#_176_#_986_1_CBOZ_CBPA	32507	32507
fgenesh1_kg.3_#_179_#_3430_0_CBOZ2420.g1_CBOZ_CBPA	32510	32510
fgenesh1_kg.3_#_180_#_0_0_CBOZ7351.b1_CBOZ_CBPA	32511	32511
fgenesh1_kg.3_#_183_#_4523_0_CBOZ2342.b1_CBOZ_CBPA	32514	32514
fgenesh1_kg.3_#_188_#_2019_1_CBOZ_CBPA	32519	32519
fgenesh1_kg.3_#_190_#_4593_0_CBOZ3172.g1_CBOZ_CBPA	32521	32521
fgenesh1_kg.3_#_191_#_2145_1_CBOZ_CBPA	32522	32522
fgenesh1_kg.3_#_192_#_803_1_CBOZ_CBPA	32523	32523
fgenesh1_kg.4_#_4_#_4267_1_CBOZ_CBPA	32529	32529
fgenesh1_kg.4_#_5_#_552_1_CBOZ_CBPA	32530	32530
fgenesh1_kg.4_#_6_#_1136_1_CBOZ_CBPA	32531	32531
fgenesh1_kg.4_#_7_#_2839_1_CBOZ_CBPA	32532	32532
fgenesh1_kg.4_#_8_#_0_0_CBPA2757.b1_CBOZ_CBPA	32533	32533
fgenesh1_kg.4_#_11_#_541_1_CBOZ_CBPA	32536	32536
fgenesh1_kg.4_#_15_#_1429_1_CBOZ_CBPA	32540	32540
fgenesh1_kg.4_#_17_#_3562_1_CBOZ_CBPA	32542	32542
fgenesh1_kg.4_#_19_#_2553_1_CBOZ_CBPA	32544	32544
fgenesh1_kg.4_#_20_#_3827_1_CBOZ_CBPA	32545	32545
fgenesh1_kg.4_#_21_#_3153_1_CBOZ_CBPA	32546	32546
fgenesh1_kg.4_#_24_#_5082_0_CBOZ8140.g1_CBOZ_CBPA	32549	32549
fgenesh1_kg.4_#_26_#_3457_1_CBOZ_CBPA	32551	32551
fgenesh1_kg.4_#_28_#_0_0_CBOZ7351.b1_CBOZ_CBPA	32553	32553
fgenesh1_kg.4_#_32_#_0_0_CBOZ7351.b1_CBOZ_CBPA	32557	32557
fgenesh1_kg.4_#_37_#_2383_1_CBOZ_CBPA	32562	32562
fgenesh1_kg.4_#_47_#_2983_1_CBOZ_CBPA	32572	32572
fgenesh1_kg.4_#_69_#_0_0_CBOZ4187.b1_CBOZ_CBPA	32594	32594
fgenesh1_kg.4_#_79_#_2618_1_CBOZ_CBPA	32604	32604
fgenesh1_kg.4_#_86_#_3243_1_CBOZ_CBPA	32611	32611
fgenesh1_kg.4_#_97_#_4711_0_CBOZ4558.g1_CBOZ_CBPA	32622	32622
fgenesh1_kg.4_#_111_#_0_0_CBPA4417.b1_CBOZ_CBPA	32636	32636
fgenesh1_kg.4_#_112_#_187_4_CBOZ_CBPA	32637	32637
fgenesh1_kg.4_#_115_#_3682_0_CBOZ3624.g1_CBOZ_CBPA	32640	32640
fgenesh1_kg.4_#_117_#_3990_1_CBOZ_CBPA	32642	32642
fgenesh1_kg.4_#_119_#_4185_1_CBOZ_CBPA	32644	32644
fgenesh1_kg.4_#_135_#_1134_1_CBOZ_CBPA	32660	32660
fgenesh1_kg.4_#_138_#_1434_1_CBOZ_CBPA	32663	32663
fgenesh1_kg.4_#_139_#_3991_1_CBOZ_CBPA	32664	32664
fgenesh1_kg.4_#_147_#_1409_1_CBOZ_CBPA	32672	32672
fgenesh1_kg.4_#_148_#_1938_1_CBOZ_CBPA	32673	32673
fgenesh1_kg.4_#_150_#_581_2_CBOZ_CBPA	32675	32675
fgenesh1_kg.4_#_165_#_2794_1_CBOZ_CBPA	32690	32690
fgenesh1_kg.4_#_167_#_663_1_CBOZ_CBPA	32692	32692
fgenesh1_kg.4_#_181_#_3430_0_CBOZ2420.g1_CBOZ_CBPA	32706	32706
fgenesh1_kg.4_#_184_#_3430_0_CBOZ2420.g1_CBOZ_CBPA	32709	32709
fgenesh1_kg.5_#_7_#_3144_0_CBOZ7711.g1_CBOZ_CBPA	32716	32716
fgenesh1_kg.5_#_8_#_4201_2_CBOZ_CBPA	32717	32717
fgenesh1_kg.5_#_21_#_3880_1_CBOZ_CBPA	32730	32730
fgenesh1_kg.5_#_22_#_0_0_CBOZ7351.b1_CBOZ_CBPA	32731	32731
fgenesh1_kg.5_#_24_#_837_1_CBOZ_CBPA	32733	32733
fgenesh1_kg.5_#_25_#_4548_0_CBOZ2638.g1_CBOZ_CBPA	32734	32734
fgenesh1_kg.5_#_27_#_318_1_CBOZ_CBPA	32736	32736
fgenesh1_kg.5_#_34_#_348_1_CBOZ_CBPA	32743	32743
fgenesh1_kg.5_#_37_#_3233_1_CBOZ_CBPA	32746	32746
fgenesh1_kg.5_#_41_#_649_1_CBOZ_CBPA	32750	32750
fgenesh1_kg.5_#_59_#_2803_1_CBOZ_CBPA	32768	32768
fgenesh1_kg.5_#_70_#_353_7_CBOZ_CBPA	32779	32779
fgenesh1_kg.5_#_83_#_0_0_CBOZ7351.b1_CBOZ_CBPA	32792	32792
fgenesh1_kg.5_#_84_#_1417_1_CBOZ_CBPA	32793	32793
fgenesh1_kg.5_#_87_#_3466_1_CBOZ_CBPA	32796	32796
fgenesh1_kg.5_#_88_#_1883_1_CBOZ_CBPA	32797	32797
fgenesh1_kg.5_#_99_#_2443_1_CBOZ_CBPA	32808	32808
fgenesh1_kg.5_#_106_#_2999_1_CBOZ_CBPA	32815	32815
fgenesh1_kg.5_#_109_#_1822_1_CBOZ_CBPA	32818	32818
fgenesh1_kg.5_#_116_#_2472_1_CBOZ_CBPA	32825	32825
fgenesh1_kg.5_#_117_#_3232_1_CBOZ_CBPA	32826	32826
fgenesh1_kg.5_#_120_#_3625_1_CBOZ_CBPA	32829	32829
fgenesh1_kg.5_#_126_#_4448_0_CBOZ1460.g1_CBOZ_CBPA	32835	32835
fgenesh1_kg.5_#_129_#_5150_0_CBPA1972.b1_CBOZ_CBPA	32838	32838
fgenesh1_kg.5_#_134_#_232_8_CBOZ_CBPA	32843	32843
fgenesh1_kg.5_#_136_#_453_1_CBOZ_CBPA	32845	32845
fgenesh1_kg.5_#_145_#_3390_1_CBOZ_CBPA	32854	32854
fgenesh1_kg.5_#_153_#_4689_0_CBOZ4304.g1_CBOZ_CBPA	32862	32862
fgenesh1_kg.5_#_154_#_4189_1_CBOZ_CBPA	32863	32863
fgenesh1_kg.5_#_164_#_5246_0_CBPA7580.b1_CBOZ_CBPA	32873	32873
fgenesh1_kg.5_#_165_#_0_0_CBPA8051.g1_CBOZ_CBPA	32874	32874
fgenesh1_kg.5_#_168_#_3808_2_CBOZ_CBPA	32877	32877
fgenesh1_kg.6_#_12_#_3961_1_CBOZ_CBPA	32889	32889
fgenesh1_kg.6_#_14_#_4861_0_CBOZ5888.b1_CBOZ_CBPA	32891	32891
fgenesh1_kg.6_#_17_#_1915_1_CBOZ_CBPA	32894	32894
fgenesh1_kg.6_#_21_#_2102_1_CBOZ_CBPA	32898	32898
fgenesh1_kg.6_#_22_#_65_1_CBOZ_CBPA	32899	32899
fgenesh1_kg.6_#_25_#_4855_0_CBOZ5808.b1_CBOZ_CBPA	32902	32902
fgenesh1_kg.6_#_32_#_2352_1_CBOZ_CBPA	32909	32909
fgenesh1_kg.6_#_39_#_1706_1_CBOZ_CBPA	32916	32916
fgenesh1_kg.6_#_44_#_3914_0_CBOZ4817.g1_CBOZ_CBPA	32921	32921
fgenesh1_kg.6_#_54_#_1138_1_CBOZ_CBPA	32931	32931
fgenesh1_kg.6_#_60_#_1033_1_CBOZ_CBPA	32937	32937
fgenesh1_kg.6_#_66_#_4151_1_CBOZ_CBPA	32943	32943
fgenesh1_kg.6_#_68_#_3684_1_CBOZ_CBPA	32945	32945
fgenesh1_kg.6_#_73_#_1702_1_CBOZ_CBPA	32950	32950
fgenesh1_kg.6_#_76_#_4360_1_CBOZ_CBPA	32953	32953
fgenesh1_kg.6_#_82_#_1164_1_CBOZ_CBPA	32959	32959
fgenesh1_kg.6_#_83_#_3105_1_CBOZ_CBPA	32960	32960
fgenesh1_kg.6_#_86_#_2086_1_CBOZ_CBPA	32963	32963
fgenesh1_kg.6_#_92_#_3007_1_CBOZ_CBPA	32969	32969
fgenesh1_kg.6_#_93_#_4895_0_CBOZ6187.b1_CBOZ_CBPA	32970	32970
fgenesh1_kg.6_#_94_#_5181_0_CBPA4418.g1_CBOZ_CBPA	32971	32971
fgenesh1_kg.6_#_99_#_3924_1_CBOZ_CBPA	32976	32976
fgenesh1_kg.6_#_105_#_1001_1_CBOZ_CBPA	32982	32982
fgenesh1_kg.6_#_108_#_3860_2_CBOZ_CBPA	32985	32985
fgenesh1_kg.6_#_111_#_620_1_CBOZ_CBPA	32988	32988
fgenesh1_kg.6_#_116_#_425_1_CBOZ_CBPA	32993	32993
fgenesh1_kg.6_#_117_#_2790_1_CBOZ_CBPA	32994	32994
fgenesh1_kg.6_#_127_#_4553_0_CBOZ2718.g1_CBOZ_CBPA	33004	33004
fgenesh1_kg.6_#_137_#_277_0_CBOZ4198.g1_CBOZ_CBPA	33014	33014
fgenesh1_kg.6_#_144_#_4989_0_CBOZ7167.b1_CBOZ_CBPA	33021	33021
fgenesh1_kg.6_#_146_#_4988_0_CBOZ714.g1_CBOZ_CBPA	33023	33023
fgenesh1_kg.6_#_149_#_568_1_CBOZ_CBPA	33026	33026
fgenesh1_kg.6_#_151_#_3911_0_CBOZ4779.b1_CBOZ_CBPA	33028	33028
fgenesh1_kg.6_#_152_#_2862_1_CBOZ_CBPA	33029	33029
fgenesh1_kg.6_#_160_#_2096_0_CBOZ2520.g1_CBOZ_CBPA	33037	33037
fgenesh1_kg.7_#_1_#_2366_1_CBOZ_CBPA	33046	33046
fgenesh1_kg.7_#_4_#_347_1_CBOZ_CBPA	33049	33049
fgenesh1_kg.7_#_5_#_3894_1_CBOZ_CBPA	33050	33050
fgenesh1_kg.7_#_6_#_1800_1_CBOZ_CBPA	33051	33051
fgenesh1_kg.7_#_8_#_2620_1_CBOZ_CBPA	33053	33053
fgenesh1_kg.7_#_9_#_4485_0_CBOZ1923.b1_CBOZ_CBPA	33054	33054
fgenesh1_kg.7_#_14_#_2463_0_CBPA8093.b1_CBOZ_CBPA	33059	33059
fgenesh1_kg.7_#_16_#_5198_0_CBPA5190.b1_CBOZ_CBPA	33061	33061
fgenesh1_kg.7_#_25_#_3634_1_CBOZ_CBPA	33070	33070
fgenesh1_kg.7_#_33_#_189_1_CBOZ_CBPA	33078	33078
fgenesh1_kg.7_#_37_#_2888_1_CBOZ_CBPA	33082	33082
fgenesh1_kg.7_#_38_#_0_0_CBPA2125.b1_CBOZ_CBPA	33083	33083
fgenesh1_kg.7_#_40_#_0_0_CBOZ7351.b1_CBOZ_CBPA	33085	33085
fgenesh1_kg.7_#_42_#_2107_1_CBOZ_CBPA	33087	33087
fgenesh1_kg.7_#_45_#_2648_1_CBOZ_CBPA	33090	33090
fgenesh1_kg.7_#_54_#_671_1_CBOZ_CBPA	33099	33099
fgenesh1_kg.7_#_56_#_1918_1_CBOZ_CBPA	33101	33101
fgenesh1_kg.7_#_65_#_287_1_CBOZ_CBPA	33110	33110
fgenesh1_kg.7_#_76_#_100_2_CBOZ_CBPA	33121	33121
fgenesh1_kg.7_#_80_#_3381_2_CBOZ_CBPA	33125	33125
fgenesh1_kg.7_#_82_#_4809_0_CBOZ5458.b1_CBOZ_CBPA	33127	33127
fgenesh1_kg.7_#_83_#_909_0_CBOZ5968.g1_CBOZ_CBPA	33128	33128
fgenesh1_kg.7_#_92_#_5179_0_CBPA4382.b1_CBOZ_CBPA	33137	33137
fgenesh1_kg.7_#_94_#_153_1_CBOZ_CBPA	33139	33139
fgenesh1_kg.7_#_96_#_125_1_CBOZ_CBPA	33141	33141
fgenesh1_kg.7_#_108_#_5230_1_CBOZ_CBPA	33153	33153
fgenesh1_kg.7_#_111_#_2381_1_CBOZ_CBPA	33156	33156
fgenesh1_kg.7_#_118_#_3286_1_CBOZ_CBPA	33163	33163
fgenesh1_kg.7_#_119_#_244_1_CBOZ_CBPA	33164	33164
fgenesh1_kg.7_#_129_#_878_1_CBOZ_CBPA	33174	33174
fgenesh1_kg.7_#_130_#_2166_1_CBOZ_CBPA	33175	33175
fgenesh1_kg.7_#_131_#_1023_0_CBOZ2682.b1_CBOZ_CBPA	33176	33176
fgenesh1_kg.8_#_6_#_4680_0_CBOZ4203.g1_CBOZ_CBPA	33204	33204
fgenesh1_kg.8_#_7_#_3792_1_CBOZ_CBPA	33205	33205
fgenesh1_kg.8_#_8_#_0_0_CBOZ7351.b1_CBOZ_CBPA	33206	33206
fgenesh1_kg.8_#_10_#_1848_1_CBOZ_CBPA	33208	33208
fgenesh1_kg.8_#_11_#_4604_0_CBOZ3319.g1_CBOZ_CBPA	33209	33209
fgenesh1_kg.8_#_19_#_2777_1_CBOZ_CBPA	33217	33217
fgenesh1_kg.8_#_20_#_2998_1_CBOZ_CBPA	33218	33218
fgenesh1_kg.8_#_21_#_371_1_CBOZ_CBPA	33219	33219
fgenesh1_kg.8_#_24_#_460_0_CBPA7851.b1_CBOZ_CBPA	33222	33222
fgenesh1_kg.8_#_28_#_4175_1_CBOZ_CBPA	33226	33226
fgenesh1_kg.8_#_34_#_5134_1_CBOZ_CBPA	33232	33232
fgenesh1_kg.8_#_35_#_4676_0_CBOZ4167.g1_CBOZ_CBPA	33233	33233
fgenesh1_kg.8_#_36_#_2800_1_CBOZ_CBPA	33234	33234
fgenesh1_kg.8_#_37_#_990_0_CBOZ6539.g1_CBOZ_CBPA	33235	33235
fgenesh1_kg.8_#_38_#_2869_1_CBOZ_CBPA	33236	33236
fgenesh1_kg.8_#_43_#_3544_1_CBOZ_CBPA	33241	33241
fgenesh1_kg.8_#_44_#_353_7_CBOZ_CBPA	33242	33242
fgenesh1_kg.8_#_54_#_2551_1_CBOZ_CBPA	33252	33252
fgenesh1_kg.8_#_70_#_1602_1_CBOZ_CBPA	33268	33268
fgenesh1_kg.8_#_73_#_2403_1_CBOZ_CBPA	33271	33271
fgenesh1_kg.8_#_82_#_5128_0_CBOZ9847.g1_CBOZ_CBPA	33280	33280
fgenesh1_kg.8_#_83_#_2916_1_CBOZ_CBPA	33281	33281
fgenesh1_kg.8_#_84_#_2027_1_CBOZ_CBPA	33282	33282
fgenesh1_kg.8_#_89_#_1142_1_CBOZ_CBPA	33287	33287
fgenesh1_kg.8_#_90_#_344_1_CBOZ_CBPA	33288	33288
fgenesh1_kg.8_#_96_#_526_1_CBOZ_CBPA	33294	33294
fgenesh1_kg.8_#_97_#_4678_0_CBOZ4177.g1_CBOZ_CBPA	33295	33295
fgenesh1_kg.8_#_100_#_616_1_CBOZ_CBPA	33298	33298
fgenesh1_kg.8_#_102_#_4835_0_CBOZ5690.g1_CBOZ_CBPA	33300	33300
fgenesh1_kg.8_#_106_#_659_1_CBOZ_CBPA	33304	33304
fgenesh1_kg.8_#_108_#_1341_1_CBOZ_CBPA	33306	33306
fgenesh1_kg.9_#_4_#_2080_1_CBOZ_CBPA	33311	33311
fgenesh1_kg.9_#_6_#_3408_2_CBOZ_CBPA	33313	33313
fgenesh1_kg.9_#_9_#_3134_0_CBOZ1359.g1_CBOZ_CBPA	33316	33316
fgenesh1_kg.9_#_13_#_5127_0_CBOZ9834.g1_CBOZ_CBPA	33320	33320
fgenesh1_kg.9_#_18_#_2626_1_CBOZ_CBPA	33325	33325
fgenesh1_kg.9_#_23_#_232_0_CBPA2059.b1_CBOZ_CBPA	33330	33330
fgenesh1_kg.9_#_33_#_1120_1_CBOZ_CBPA	33340	33340
fgenesh1_kg.9_#_34_#_1168_0_CBOZ3312.b1_CBOZ_CBPA	33341	33341
fgenesh1_kg.9_#_35_#_1168_1_CBOZ_CBPA	33342	33342
fgenesh1_kg.9_#_37_#_385_2_CBOZ_CBPA	33344	33344
fgenesh1_kg.9_#_48_#_1877_1_CBOZ_CBPA	33355	33355
fgenesh1_kg.9_#_50_#_3982_1_CBOZ_CBPA	33357	33357
fgenesh1_kg.9_#_51_#_1212_1_CBOZ_CBPA	33358	33358
fgenesh1_kg.9_#_55_#_4243_1_CBOZ_CBPA	33362	33362
fgenesh1_kg.9_#_64_#_3708_1_CBOZ_CBPA	33371	33371
fgenesh1_kg.9_#_68_#_218_1_CBOZ_CBPA	33375	33375
fgenesh1_kg.9_#_88_#_1835_1_CBOZ_CBPA	33395	33395
fgenesh1_kg.9_#_94_#_0_0_CBOZ7351.b1_CBOZ_CBPA	33401	33401
fgenesh1_kg.9_#_95_#_2837_1_CBOZ_CBPA	33402	33402
fgenesh1_kg.9_#_98_#_3068_1_CBOZ_CBPA	33405	33405
fgenesh1_kg.9_#_99_#_1912_1_CBOZ_CBPA	33406	33406
fgenesh1_kg.9_#_100_#_2883_1_CBOZ_CBPA	33407	33407
fgenesh1_kg.9_#_105_#_1408_1_CBOZ_CBPA	33412	33412
fgenesh1_kg.9_#_111_#_3865_0_CBOZ4571.g1_CBOZ_CBPA	33418	33418
fgenesh1_kg.9_#_115_#_3514_1_CBOZ_CBPA	33422	33422
fgenesh1_kg.10_#_6_#_1655_1_CBOZ_CBPA	33437	33437
fgenesh1_kg.10_#_7_#_1311_1_CBOZ_CBPA	33438	33438
fgenesh1_kg.10_#_15_#_5068_0_CBOZ7959.g1_CBOZ_CBPA	33446	33446
fgenesh1_kg.10_#_22_#_1520_0_CBOZ8229.b1_CBOZ_CBPA	33453	33453
fgenesh1_kg.10_#_23_#_1520_1_CBOZ_CBPA	33454	33454
fgenesh1_kg.10_#_26_#_657_1_CBOZ_CBPA	33457	33457
fgenesh1_kg.10_#_27_#_1640_0_CBOZ7330.g1_CBOZ_CBPA	33458	33458
fgenesh1_kg.10_#_33_#_0_0_CBOZ7351.b1_CBOZ_CBPA	33464	33464
fgenesh1_kg.10_#_34_#_3276_0_CBOZ1796.b1_CBOZ_CBPA	33465	33465
fgenesh1_kg.10_#_43_#_3557_1_CBOZ_CBPA	33474	33474
fgenesh1_kg.10_#_53_#_3281_1_CBOZ_CBPA	33484	33484
fgenesh1_kg.10_#_56_#_1730_1_CBOZ_CBPA	33487	33487
fgenesh1_kg.10_#_57_#_989_1_CBOZ_CBPA	33488	33488
fgenesh1_kg.10_#_62_#_369_1_CBOZ_CBPA	33493	33493
fgenesh1_kg.10_#_63_#_1205_1_CBOZ_CBPA	33494	33494
fgenesh1_kg.10_#_70_#_4164_1_CBOZ_CBPA	33501	33501
fgenesh1_kg.10_#_74_#_258_1_CBOZ_CBPA	33505	33505
fgenesh1_kg.10_#_75_#_353_2_CBOZ_CBPA	33506	33506
fgenesh1_kg.10_#_78_#_1593_1_CBOZ_CBPA	33509	33509
fgenesh1_kg.10_#_95_#_4818_0_CBOZ5529.g1_CBOZ_CBPA	33526	33526
fgenesh1_kg.10_#_96_#_930_1_CBOZ_CBPA	33527	33527
fgenesh1_kg.10_#_100_#_1327_1_CBOZ_CBPA	33531	33531
fgenesh1_kg.10_#_102_#_2951_1_CBOZ_CBPA	33533	33533
fgenesh1_kg.10_#_104_#_2245_1_CBOZ_CBPA	33535	33535
fgenesh1_kg.11_#_1_#_0_0_CBOZ3110.b1_CBOZ_CBPA	33539	33539
fgenesh1_kg.11_#_8_#_2525_1_CBOZ_CBPA	33546	33546
fgenesh1_kg.11_#_14_#_2714_1_CBOZ_CBPA	33552	33552
fgenesh1_kg.11_#_25_#_0_0_CBPA5173.b1_CBOZ_CBPA	33563	33563
fgenesh1_kg.11_#_29_#_1729_1_CBOZ_CBPA	33567	33567
fgenesh1_kg.11_#_30_#_171_1_CBOZ_CBPA	33568	33568
fgenesh1_kg.11_#_44_#_2242_1_CBOZ_CBPA	33582	33582
fgenesh1_kg.11_#_49_#_1628_2_CBOZ_CBPA	33587	33587
fgenesh1_kg.11_#_50_#_0_0_CBOZ7351.b1_CBOZ_CBPA	33588	33588
fgenesh1_kg.11_#_58_#_0_0_CBPA6558.b1_CBOZ_CBPA	33596	33596
fgenesh1_kg.11_#_65_#_3156_1_CBOZ_CBPA	33603	33603
fgenesh1_kg.11_#_71_#_3622_2_CBOZ_CBPA	33609	33609
